place_id,name,address,latitude,longitude,total_reviews,avg_rating,avg_polarity,positive_reviews,negative_reviews,neutral_reviews,positive_ratio,negative_ratio,sentiment_score
ChIJuaztjGvGvAARrpHyFa8tpGE,Auto Posto Veredas Express,"Av. Dona Maricas, 50 - Prefeito Hélio Araújo, Muriaé - MG, 36880-167, Brazil",-21.1363118,-42.3710326,5,3.2,0.182,1,0,4,0.2,0.0,1
ChIJb07sfy3x3JQRMOj54Mr92io,J.R.F.M. Comercio De Combustiveis E Lubrificantes Ltda,"R. Onofre Holthman - Rio Pequeno, São José dos Pinhais - PR, 83065-520, Brazil",-25.5253849,-49.1525481,5,3.4,0.18,1,0,4,0.2,0.0,1
ChIJWXsaivGDypQRdb_wdqUoaY0,Philadelphia Auto Posto LTDA,"R. Nossa Sra. D Ajuda, 949 - Vila Marilena, Três Pontas - MG, 37190-000, Brazil",-21.3793093,-45.5110529,4,2.75,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJ9WABAc2cGZURHfdXeI8d7PQ,Posto Shell - Posto Caminhos Rurais,"R. Dr. Sarmento Barata, 22 - Belém Velho, Porto Alegre - RS, 91712-110, Brazil",-30.113607,-51.176937,5,3.2,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJTWXtFNaiHpURs-pQVa3ZB3Y,Posto Shell,"R. Moreira César, 2290 - Pio X, Caxias do Sul - RS, 95034-000, Brazil",-29.1630278,-51.1853993,4,3.75,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJAV5S5_mXpgAR4JZuJGzJQf8,Posto Shell,"R. Úrsula Paulino, 763 - Cinquentenario, Belo Horizonte - MG, 30570-000, Brazil",-19.9550962,-43.9840226,3,1.6666666666666667,0.049999999999999996,1,0,2,0.3333333333333333,0.0,1
ChIJQQeLqJpDzpQR50hiK_MZpoc,POSTO SHELL - AUTO POSTO AUTOMIX LTDA,"Av. Piraporinha, 1087 - Vila Planalto, São Bernardo do Campo - SP, 09891-002, Brazil",-23.6905553,-46.577036,3,4.0,0.2333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJDSfaDGm22JQRPFlDUAi7G0g,Posto Shell,"AV BRASIL ANEXO HIPERMERC BIG, 3660 Centro - Centro, Balneário Camboriú - SC, 88330-063, Brazil",-27.0048589,-48.621516,5,1.4,0.09765625,1,0,4,0.2,0.0,1
ChIJtRq-HvujHpURLBEcweg_S0k,Posto Shell,"Av. Júlio de Castilhos, 3221 - São Pelegrino, Caxias do Sul - RS, 95010-005, Brazil",-29.1679198,-51.1953208,5,3.4,0.1,1,0,4,0.2,0.0,1
ChIJ8YZORo1XzpQR83NH3pkWfSM,Posto Super Ltda,"Av. Pedroso de Morais, 752 - Pinheiros, São Paulo - SP, 05420-001, Brazil",-23.5635981,-46.6912253,4,3.0,0.175,1,0,3,0.25,0.0,1
ChIJuWW0EPNBuAAR_Sbi0LGiXdA,Posto Leme - Shell Combustíveis,"Barra do Jucu, Vila Velha - ES, 29125-033, Brazil",-20.4550677,-40.3393719,4,4.75,0.125,1,0,3,0.25,0.0,1
ChIJ2exnCBkbFgcRaH8YfEIh9gA,Posto Shell,"Av. Prof. Magalhães Neto, 1304 - Gleba 20, Salvador - BA, 41810-012, Brazil",-12.98885,-38.4494364,4,2.5,0.06875,1,0,3,0.25,0.0,1
ChIJkVO18F1mmQARlVd8GG0r84g,Posto Shell Rio São Paulo,"Rod. Pres. Dutra, 5130 - Km 5 - Vilar dos Teles, Nova Iguaçu - RJ, 25565-350, Brazil",-22.7947389,-43.36269819999999,3,3.3333333333333335,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJNf4u2v9yUwcRCQajBW5jW5Q,Posto Shell,"Rodovia BR 251, Km 505, s/n - Zona Rural, Francisco Sá - MG, 39580-000, Brazil",-16.6108468,-43.66162310000001,3,4.666666666666667,0.06666666666666667,1,0,2,0.3333333333333333,0.0,1
ChIJPaUrKO8lz5QRKPc_JnMFMmk,Cruzeiro do Sul Virtual - Polo EAD Jundiaí Pq Eloy Chaves,"Pq - Av. Benedicto Castilho de Andrade, 977 - Lj 01 - Parque Eloy Chaves, Jundiaí - SP, 13212-070, Brazil",-23.1887351,-46.9599427,3,5.0,0.13888888888888887,1,0,2,0.3333333333333333,0.0,1
ChIJ06p8fh5tYpMRFvVjV43VbQM,Posto Jatai Z+Z,"Av. Veriano de Oliveira Lima, 2105 - Samuel Grahan, Jataí - GO, 75804-055, Brazil",-17.8855168,-51.7310709,5,2.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJowdvTQZluwAR_xHNZBupOFY,Posto Machado - Shell,"Pc Dr Jonas Faria Castro - Vila do Rosário, 54 - Caixa d'Água, Carangola - MG, 36800-000, Brazil",-20.7296669,-42.0356703,4,5.0,0.05208333333333333,1,0,3,0.25,0.0,1
ChIJgzjmbere6pQR2vfj16k3D0k,Posto Shell,"Av. Dom Pedro, 1510 - Sao Silvestre, Cornélio Procópio - PR, 86300-000, Brazil",-23.1745189,-50.62722729999999,5,4.0,0.16,1,0,4,0.2,0.0,1
ChIJQzPyhg36y5QREj01UinWBzM,Auto Posto Cambuí,"Av. Benedito Delfino Machado, Cambuí - MG, 37600-000, Brazil",-22.61441830000001,-46.0656509,3,3.6666666666666665,0.059166666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJo2VtwU_6mwARCSihurD_KHo,Posto de Gasolina Camará,"Rua Senador Camará, 170 - Santa Cruz, Rio de Janeiro - RJ, 23570-180, Brazil",-22.9143615,-43.6858494,5,4.0,0.1,1,0,4,0.2,0.0,1
ChIJbdFLD3RjzZQRdQcFjvJMPVE,Posto Shell,"Av. Miguel Varlez, 401 - loja 3 - Centro, Caraguatatuba - SP, 11660-650, Brazil",-23.6246382,-45.4172729,3,3.3333333333333335,0.17361111111111108,1,0,2,0.3333333333333333,0.0,1
ChIJ364avLH06pQRx4a0BuOclME,Posto Shell,"Av. Silveira Pinto, 749 - Conj. Hab. Ulisses Guimaraes, Ribeirão do Pinhal - PR, 86490-000, Brazil",-23.4025642,-50.3552453,3,4.666666666666667,0.2916666666666667,1,0,2,0.3333333333333333,0.0,1
ChIJVVb8GspMz5QRGzEgFp5wtMY,Auto Posto Jardim Colonial,"Av. Manoel Ruz Peres, 2550 - Jardim Dr. Lauro Bueno de Camargo, Indaiatuba - SP, 13345-812, Brazil",-23.1087865,-47.23100679999999,3,2.3333333333333335,0.09523809523809523,1,0,2,0.3333333333333333,0.0,1
ChIJZX8ATKbsoJMRF7a1gdV1OUg,AUTO POSTO CHARRUA LTDA,"Rodovia BR-163, Km 714 s/n - Centro, Sorriso - MT, 78898-000, Brazil",-12.8612755,-55.83345920000001,3,3.0,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJy5CwLMBkoAARTDeV_CvVryA,PHJ Comércio de Combustíveis,"R. Chagas Sobrinho, 17 - Oliveira, MG, 35540-000, Brazil",-20.6954073,-44.8280863,4,5.0,0.175,1,0,3,0.25,0.0,1
ChIJTZRA4EJRzpQRzjTemSbYqWM,Posto Shell,"Av. Giovanni Gronchi, 6700 - Vila Andrade, São Paulo - SP, 05724-002, Brazil",-23.6385792,-46.7369442,4,3.0,0.125,1,0,3,0.25,0.0,1
ChIJBfa4SPsTz5QR0M5o-h-8uIM,Auto Posto Portal de Araçá,"Av. Nicolau Ferreira de Souza, 226 - Centro, Araçariguama - SP, 18147-000, Brazil",-23.4369212,-47.064115,5,3.8,0.03,1,0,4,0.2,0.0,1
ChIJSdctV8PsqQcRWLRJ3tlwnS0,Auto Posto Nova Conquista,"Rodovia BR 232 - R. Othon Bezerra de Melo, KM 147 - São Caitano, PE, 55130-000, Brazil",-8.3309303,-36.1423436,4,4.25,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJVeiIBy6A85QRo-bC7pkh_Pk,Cooperativa Agroindustrial Copagril,"R. Nove de Agosto, 700 - Primavera, Mal. Cândido Rondon - PR, 85960-000, Brazil",-24.5450385,-54.046285,4,3.75,0.05,1,0,3,0.25,0.0,1
ChIJmbeMTLuQ9pQRVevQOrLUysA,Posto Shell,"Av. Olímpio Rafagnin, 2571 - Posto, Foz do Iguaçu - PR, 85862-210, Brazil",-25.5013257,-54.53737799999999,5,4.4,0.175,1,0,4,0.2,0.0,1
ChIJ-8pvp94Fz5QR5V2FU5eVySk,Loja Shell Select - POSTO SHELL - AUTO POSTO NOVA ITAPEVI LTDA,"R. Prof. Dimarães Antônio Sandei, 39 - Jardim Nova Itapevi, Itapevi - SP, 06690-000, Brazil",-23.5361918,-46.9397628,4,5.0,0.125,1,0,3,0.25,0.0,1
ChIJU4VF9N1Nz5QRlQeaKSPIdoo,Posto Shell 2000,"Jardim Planalto, Salto - SP, 13322-251, Brazil",-23.18558389999999,-47.2726481,5,2.6,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJ60nEzJeyEQcRIZUmEO_Y67A,AUTO POSTO TOBIAS LTDA,"Largo do Cruzeiro, S/N - CENTRO, Tobias Barreto - SE, 49300-000, Brazil",-11.18417,-37.999758,4,4.0,0.25,1,0,3,0.25,0.0,1
ChIJsfcjc0vrTQcR0EpxJmmppdA,Posto Salinense,"R. Araçuaí, 760 - Maracanã, Salinas - MG, 39560-000, Brazil",-16.1677949,-42.2858362,4,2.5,0.175,1,0,3,0.25,0.0,1
ChIJwTXHKE115JQRSvurxuarnOo,GM Gemelli Combustíveis e Conveniência LTDA,"Av. Cel. Rupp, 2318, Catanduvas - SC, 89670-000, Brazil",-27.0705496,-51.6631246,3,2.3333333333333335,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJ84eL7P3ax5QRwJ6T5OFLC0g,Auto Posto Xurunga - Shell,"Auto Posto Xurunga - Santa Cruz, Rio Claro - SP, 13500-470, Brazil",-22.4065491,-47.5724967,4,3.0,0.25,1,0,3,0.25,0.0,1
ChIJKwNkDMdPzpQRNUWPtTBEeW4,Arinella Interlagos Comércio Varejista de Combustíveis Ltda,"Av. Interlagos, 1676 - Jardim Umuarama, São Paulo - SP, 04660-002, Brazil",-23.6681471,-46.6780453,5,5.0,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJl3jVXvDzpgARSRIm7hZUZK4,Posto Esmeraldas,"Alameda das Caviúnas, 2563 - Vale das Acacias, Ribeirão das Neves - MG, 33830-045, Brazil",-19.7500987,-44.14424260000001,3,4.0,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJqSZjmtRsbpMRuBNQJ5w2Hfs,Posto Shell,"R UBERLANDIA, SN LT1 E 3 Q3 - FLOR DE LYS - Flor de Liz, Nova Xavantina - MT, 78690-000, Brazil",-14.667325,-52.35952,5,3.8,0.1,1,0,4,0.2,0.0,1
ChIJc-6Y-LPNyJQRg-EKv4NP0Is,Shell,"Av. Invernada, 2721 - Invernada, Valinhos - SP, 13271-450, Brazil",-22.975976,-47.0149093,3,2.6666666666666665,0.016666666666666663,1,0,2,0.3333333333333333,0.0,1
ChIJ2Rp9yKqyGgcR8fzr-cwg1ho,A C DERIVADOS DE PETROLEO LTDA,"89 - BR-101, SN - PALESTINA, Nossa Sra. do Socorro - SE, 49160-000, Brazil",-10.8959045,-37.1318588,4,4.75,0.22749999999999998,1,0,3,0.25,0.0,1
ChIJS4YStxp6cwcR0rUiYz8OxJY,SHELL-QUATI,"R. Everaldo Borges - João de Deus, Petrolina - PE, 56316-708, Brazil",-9.3635109,-40.5444458,5,2.6,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJoXeeyI-vh5QRrZyEpYXUw8s,AUTO POSTO ROTA DA SERRA,"BR 060, KM 422,500 Tupanciretan - Sidrolândia, MS, 79170-000, Brazil",-20.90911,-54.9443436,5,4.2,0.2,1,0,4,0.2,0.0,1
ChIJ00j3Xi9rlpQRJFuZ5HElwXU,Posto Nove de Julho Birigui,"R. José Domingos Alonso, 44 Jardim - Novo Jardim Stabile, Birigui - SP, 16200-000, Brazil",-21.2978538,-50.35802879999999,5,4.2,0.16,1,0,4,0.2,0.0,1
ChIJ8_pMhN5nmQARC6e3eei0xe8,POSTO PORTAL DA POSSE LTDA,"Estr. de Adrianópolis, 104 - Ambaí, Nova Iguaçu - RJ, 26041-271, Brazil",-22.718716,-43.461327,4,2.25,0.0375,1,0,3,0.25,0.0,1
ChIJy0iHY1D0xZIRGpPD-TwnWpo,Posto Ipiranga,"R. Goiás, 711 - Getat, Açailândia - MA, 65930-000, Brazil",-4.9512751,-47.4935182,3,4.0,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJ3XWy8e34zJQRk9WNrQlHX70,Auto Posto Líder Taubate,"Av. Independência, 412 - Vila Jaboticabeira, Taubaté - SP, 12031-000, Brazil",-23.0365882,-45.5751965,5,3.0,0.2,1,0,4,0.2,0.0,1
ChIJp6nFO4OVuZQR2x69uBJJMT8,Posto Shell,"Rua Javari, 5125 - Sn, Ribeirão Preto - SP, 14061-310, Brazil",-21.122377,-47.8065834,4,2.75,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJtekzp7Sqz5QRZCMXp9leLZE,Portal Granja Viana,"Estrada da Aldeia, 186 - Granja Viana, Cotia - SP, 06709-300, Brazil",-23.5904975,-46.8257532,3,5.0,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJVdvjBtSxnZMROfnmQfOHpu0,Posto Shell,"Av. Brasília, 2855 - Centro, Campo Verde - MT, 78840-000, Brazil",-15.5469198,-55.1615135,5,5.0,0.182,1,0,4,0.2,0.0,1
ChIJ8XF4oSXcFAcR8ytoBixnX2U,Posto Alto Da Santa Rita,"Ipirá - State of Bahia, 44600-000, Brazil",-12.1865285,-39.7052663,4,5.0,0.125,1,0,3,0.25,0.0,1
ChIJdVjJ9skUlpQRRZOaKeQZLCc,Rede Brisas Premium,"Av. Nelson Calixto, 458 - Novo Parque Sao Vicente, Birigui - SP, 16200-320, Brazil",-21.3063456,-50.3425881,3,4.0,0.3333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJGxQ8kQ516wcReEFqqaw1WAU,Posto Shell,"Rod. Ce 311 Km 23 Zona Rural, Sn - Pessoa Anta, Granja - CE, 62430-000, Brazil",-3.3355762,-40.9872296,5,4.4,0.2,1,0,4,0.2,0.0,1
ChIJWSMbj5Rzz5QRrR3hphECZ48,Posto Shell,"Av. João Pessoa, 425 - Centro, São Roque - SP, 18130-290, Brazil",-23.5327385,-47.1391958,5,4.2,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJDy7nCzXAxpQRAYmAplkje7g,POSTO RODOSERV STAR LTDA,"9 EST MUN PARD FAZ LIMOEIRO - s/n, Pardinho - SP, 18640-000, Brazil",-23.159182,-48.377308,3,4.333333333333333,0.19444444444444442,2,1,0,0.6666666666666666,0.3333333333333333,1
ChIJ7S8Q00H_0ZQRDuTu_9xL0pg,Shell Posto Astúrias Guarujá,"Av. dos Caiçaras, 759 - Jardim Las Palmas, Guarujá - SP, 11420-440, Brazil",-24.0077271,-46.275205,5,4.0,0.08333333333333333,1,0,4,0.2,0.0,1
ChIJQXTiypL73JQRnfJHyGM-0g4,Shell,"R. Lupionópolis, 630 - Sítio Cercado, Curitiba - PR, 81925-260, Brazil",-25.5487237,-49.2727208,4,2.5,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJSyVmNy10lJQR5_2rZqHGWKE,Posto Pinheiro Shell - Regente Feijó,"R. Cap. Francisco Witaker, 2-90 - Reg. Feijó, SP, 19570-000, Brazil",-22.2250336,-51.3045321,3,5.0,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJJboBjKFDzpQRO9gM3Sfoy_8,Posto Shell,"Av. Padre Anchieta, 600 - Vila Jordanopolis, São Bernardo do Campo - SP, 09781-180, Brazil",-23.6835359,-46.5724481,4,3.25,0.05,1,0,3,0.25,0.0,1
ChIJ1aY2oeXIzJQRQ64ZqHTHkH4,Posto Shell,"PCA PREF.ROSENDO P - R. Margarida F Leite, 07 - Centro, Lorena - SP, 12604-080, Brazil",-22.7334403,-45.11485080000001,3,4.333333333333333,0.049999999999999996,1,0,2,0.3333333333333333,0.0,1
ChIJReg9iKrl-pQRaIVjJTVQgHk,Posto Diamante 1 - Shell,"Av. Euclídes da Cunha, 1073 - União, Maravilha - SC, 89874-000, Brazil",-26.7563894,-53.1652303,3,4.0,0.2333333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJs7cBk05diAcRbWSfZpsWmFM,Auto Posto Confiança,"Av. Oton Gonçalves Sá - Av. Campo Dantas, 1900, Pres. Dutra - MA, 65760-000, Brazil",-5.2995047,-44.48746810000001,3,4.0,0.19999999999999998,1,0,2,0.3333333333333333,0.0,1
ChIJNWBGnJILSAcR3t5kLjMDnrY,Posto Shell,"Av. Cinquentenário, 1100 - Quintas do Morumbi, Itapetinga - BA, 45700-000, Brazil",-15.2549212,-40.2596412,4,3.25,0.0375,1,0,3,0.25,0.0,1
ChIJHbv1gG3YnQARhhMTxAinTn8,Auto Posto Geremias,"Rod. Pres. Dutra, 320 - Centro, Itatiaia - RJ, 27580-000, Brazil",-22.4955275,-44.57281810000001,3,3.0,0.3033333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJZS9Y5SkfuAAR7Sonf8XWDg8,Shell Select,"Av. Des. Mário da Silva Nunes, 78 - Jardim Limoeiro, Serra - ES, 29164-044, Brazil",-20.2096214,-40.262638,5,2.8,0.13999999999999999,1,0,4,0.2,0.0,1
ChIJ3f90oSLTSJIRjWsXeqYtkUI,Auto Posto Primme - Shell,"Avenida 13 de novembro - esquina com - R. Minas Gerais - Apuí, AM, 69265-000, Brazil",-7.202090699999999,-59.8852644,5,5.0,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJA-tX3M7wXpMRDvHdr4UggDk,Rio Negro Comércio de Derivados de Petroleo,"Av. Rio Negro, 36 - Parque Amazonia, Goiânia - GO, 74840-520, Brazil",-16.7295463,-49.2778657,4,3.0,0.125,1,0,3,0.25,0.0,1
ChIJY_iHsd_v25QRl_BE0m70gFw,Posto Maré Alta (KAIMÃ III),"Av. Paranaguá, S/N - Centro, Matinhos - PR, 83260-000, Brazil",-25.812166,-48.5335802,5,3.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJ78iDcnNDzpQRox88ZBaQfU0,Three Gas Stations,"Av. Senador Vergueiro - Rudge Ramos, São Bernardo do Campo - SP, 09750-001, Brazil",-23.6705905,-46.55959899999999,5,4.0,0.03,1,0,4,0.2,0.0,1
ChIJW5eYzAxlmQARFgB0lPpOjSQ,Posto Meriti 1,"Av. Automóvel Clube, 2896 - Vilar dos Teles, São João de Meriti - RJ, 25565-000, Brazil",-22.7678199,-43.3617155,5,4.2,0.03,1,0,4,0.2,0.0,1
ChIJo5Fjl690GZURsY4jWRPrO0A,Posto Shell,"HIPER BIG - AV DORIVAL CA, 2660 - Marrocos, Gravataí - RS, 94030-000, Brazil",-29.938315,-51.0205557,5,4.6,0.16,1,0,4,0.2,0.0,1
ChIJOZJwKKg1zJQR068ql7WwEPE,Auto Posto Lorinho Shell,"Rod. Pres. Dutra, Km 159 - s/n - Parque Meia Lua, Jacareí - SP, 12335-010, Brazil",-23.2635329,-45.9571272,3,2.3333333333333335,0.06666666666666667,1,0,2,0.3333333333333333,0.0,1
ChIJuxjQxqxDBQcR4TzUrQYcOXA,AUTO POSTO SIRIRI,"Rod Se 206, 209, Siriri - SE, 49630-000, Brazil",-10.5996592,-37.1159728,3,4.666666666666667,0.26666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJo23ONhaXpgARoES93Z4mO30,Posto Expressa Combustíveis - Shell,"Av. Teresa Cristina, 1685 - Prado, Belo Horizonte - MG, 30410-600, Brazil",-19.9209443,-43.96927729999999,4,1.0,0.175,2,1,1,0.5,0.25,1
ChIJy4n66gb-t5QR0UCmR9xlSX0,Auto Posto Avenida Ltda,"Av. Padre Antônio Vann Ess, 1516 - Rosário, Pirassununga - SP, 13634-000, Brazil",-21.9973694,-47.43755840000001,5,4.2,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJadA2UdGXpgAReCBRyEKV_08,Posto Shell,"Av. Dom Pedro II, 4091 - Jardim Montanhês, Belo Horizonte - MG, 30720-460, Brazil",-19.9127257,-43.9794784,4,3.75,0.240758547008547,2,1,1,0.5,0.25,1
ChIJLY9Epm1OnAAR7L5xmfphRl0,Golfinho Comércio de Derivados de Petróleo,"Rua Dr. Coutinho, 8 - Centro, Angra dos Reis - RJ, 23900-620, Brazil",-23.0074189,-44.3151305,5,2.4,0.16,1,0,4,0.2,0.0,1
ChIJCZJW7LNmmQARfruw1a2JRKA,Posto 15,"Av. Getúlio de Moura, 2347 - Centro, Nilópolis - RJ, 26510-000, Brazil",-22.8016763,-43.42034709999999,5,3.8,0.1,1,0,4,0.2,0.0,1
ChIJF9UOblJZzpQRpr8gX_sYapk,Posto Shell,"Av. Paes de Barros, 1064 - Mooca, São Paulo - SP, 03114-000, Brazil",-23.5642536,-46.5968966,5,3.6,0.09,1,0,4,0.2,0.0,1
ChIJR0N7h9O9WZMRMqixKiUgwYA,Auto Posto Roosevelt,"Quadra 9 Lote A - Parque Desportivo Brasil (Roosevelt, Luziânia - GO, 72833-509, Brazil",-16.2863381,-47.85502210000001,5,3.4,0.13020833333333331,1,0,4,0.2,0.0,1
ChIJMya9IjxXzpQRKr-aiMF2w5s,Posto Shell,"Av. Alcides Sangirardi, 82 - Cidade Jardim, São Paulo - SP, 05672-015, Brazil",-23.5922639,-46.6949351,5,5.0,0.156,1,0,4,0.2,0.0,1
ChIJ-b9vWopdzpQRd-Q24dXCCJU,Loja Shell Select - POSTO SHELL - AUTO POSTO PLACAR LTDA,"Av. Dr. Eduardo Cotching, 833 - Vila Formosa, São Paulo - SP, 03356-000, Brazil",-23.5631413,-46.55271519999999,5,3.4,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJ28r77HrVaQcRqGwySznC_44,Posto Guarany II,"BR 242, KM 397,9 Zona Rural - Seabra, BA, 46900-000, Brazil",-12.4187911,-41.8418395,3,3.6666666666666665,0.16666666666666666,1,0,2,0.3333333333333333,0.0,1
ChIJIynie30CuwARY7A4feR6P8g,Posto Marilia,"Manhuaçu, State of Minas Gerais, 36905-000, Brazil",-20.2611913,-42.03820040000001,3,4.333333333333333,0.1111111111111111,1,0,2,0.3333333333333333,0.0,1
ChIJZQOLIcRvGZURR54n2wNgffo,Shell Select,"BR-116, 1048 - Novo Esteio, Esteio - RS, 93270-000, Brazil",-29.8404921,-51.17595499999999,3,4.666666666666667,0.10416666666666667,1,0,2,0.3333333333333333,0.0,1
ChIJd-8blxpJxwcRTOMsMNT_hK8,Posto Gentilândia | Sobral e Palácio,"Av. Treze de Maio, 2235 - Benfica, Fortaleza - CE, 60040-531, Brazil",-3.743141,-38.5367218,5,1.0,0.04,1,0,4,0.2,0.0,1
ChIJPbfovfBQzpQRHqXPdoEMsmU,Auto Posto Atalaia,"R. Barão de Cotegipe, 59 - Granja Julieta, São Paulo - SP, 04721-040, Brazil",-23.6406039,-46.6987236,5,1.0,0.125,1,0,4,0.2,0.0,1
ChIJBVZypA-XpgARERN-99KejdA,Shell Select,"Anel Rodoviário Celso Mello Azevedo, 14563 - Engenho Nogueira, Belo Horizonte - MG, 31310-295, Brazil",-19.8987245,-43.9821397,4,2.25,0.16276041666666663,1,0,3,0.25,0.0,1
ChIJTUQxE3qZyJQR2zR6ljPLL-g,Posto Shell,"Est Mun - Av. Rodolfo Kivitz, 1286 - Lote A - Jardim Dona Maria Azenha, Nova Odessa - SP, 13460-000, Brazil",-22.7891396,-47.30419450000001,3,5.0,0.35000000000000003,1,0,2,0.3333333333333333,0.0,1
ChIJczuHneh9mQARfoYN97rRwWE,Posto Shell,"R. Barão do Bom Retiro, 2140 - Grajaú, Rio de Janeiro - RJ, 20540-340, Brazil",-22.91915050000001,-43.2619161,4,2.5,0.0375,1,0,3,0.25,0.0,1
ChIJrQgmh7aP5pIRnOvZc-Owyw0,Super Posto Paraíba,"Av. Belém - Monte Castelo, Tucumã - PA, 68385-000, Brazil",-6.751559200000001,-51.1578877,5,4.8,0.182,1,0,4,0.2,0.0,1
ChIJnWDgcsUDzpQRvk5XDIa1Gh8,Posto Alvorada Santos,"Av. Afonso Pena, 55 - Macuco, Santos - SP, 11020-001, Brazil",-23.9583898,-46.32036060000001,5,1.0,0.05,1,0,4,0.2,0.0,1
ChIJL_zzkS0Az5QRBPZ8hZduDfs,Posto Shell,"Av. Inocêncio Seráfico, 2660 - Vila Silviania, Carapicuíba - SP, 06380-021, Brazil",-23.54718,-46.834274,4,3.0,0.0625,1,0,3,0.25,0.0,1
ChIJAwadBMzQx5QRa933uzZQCnk,Posto Shell,"Av. 4, 267 - Centro, Santa Gertrudes - SP, 13510-000, Brazil",-22.4555544,-47.53190610000001,4,5.0,0.22749999999999998,1,0,3,0.25,0.0,1
ChIJSb1AhL9Zs5QRkPD5_0gBGRs,Posto Shell,"Av. Primeiro de Janeiro, 1841, Araújos - MG, 35603-000, Brazil",-19.950496,-45.168534,3,5.0,0.3033333333333333,1,0,2,0.3333333333333333,0.0,1
ChIJZ1VV_YQBzpQR-L6M4bZtJcI,Auto Posto Carga Pesada Guarujá,"R. Idalino Pines (Rua do Adubo), 825 - Jardim Boa Esperanca (Vicente de Carvalho), Guarujá - SP, 11471-030, Brazil",-23.9620524,-46.2750599,5,4.2,0.06666666666666667,1,0,4,0.2,0.0,1
ChIJUc5Jwj55yJQRAuz0jxkEeHk,Posto 7 Barão de Araras,"Rod. Anhanguera, 163, Araras - SP, 13609, Brazil",-22.4120174,-47.3913882,4,5.0,0.125,1,0,3,0.25,0.0,1
ChIJ4UppljZffJQRVi7n2k7DuLk,Bacuri Auto Desk,"R. Cel. Pílad Rébua, 2666 - Jardim Andreia, Bonito - MS, 79290-000, Brazil",-21.1346711,-56.4788517,4,4.5,0.0375,1,0,3,0.25,0.0,1
ChIJ8y1i0mh5GZURuNj1OGURuv0,Rovin Postos de Serviços Ltda,"Av. Cristóvão Colombo, 3787 - Floresta, Porto Alegre - RS, 90560-005, Brazil",-30.0173433,-51.18178459999999,4,5.0,0.16276041666666663,1,0,3,0.25,0.0,1
ChIJ_x6g2ZbMA5UR9cY7Ehw0vqo,Posto Shell,"Av. Gov. Walter Jobim, 243 - Patronato, Santa Maria - RS, 97020-425, Brazil",-29.7002539,-53.83156210000001,5,3.8,0.0375,1,0,4,0.2,0.0,1
ChIJ7f1YnYJxmQARHfxH_dMfXsQ,Posto Shell,"ROD WASHINGTON LUIZ, SN QD 33 LT 01 - Pilar, Duque de Caxias - RJ, 25230-005, Brazil",-22.7043618,-43.2908325,5,3.4,0.13999999999999999,1,0,4,0.2,0.0,1
ChIJ8bb4av8N6ZQRqDc5OMRycPc,POSTO BOA VISTA LTDA,"Av. Cel. Rogerio Borba, SN - Reserva, PR, 84320-000, Brazil",-24.6571871,-50.8603666,4,3.75,0.0375,1,0,3,0.25,0.0,1
ChIJNRAkVz6msJQRlui0-AVJOWY,Posto Cruzeiro de Franca,"Av. Pres. Vargas, 624 - Cidade Nova, Franca - SP, 14401-120, Brazil",-20.5291678,-47.3929829,5,3.8,0.1,1,0,4,0.2,0.0,1
ChIJjbGpNVHAsZQRWl8oD_ZonvU,Posto Shell,"Av. Bartolomeu Ribeiro de Paiva, 680 - Deolinda Mendes, Ibiá - MG, 38950-000, Brazil",-19.5001226,-46.5491873,4,3.0,0.08333333333333333,1,0,3,0.25,0.0,1
ChIJzcGZ8NpTzZQRXF1ByCcQ-r0,Posto Shell,"R. Cap. Felipe, 387 - Itaguá, Ubatuba - SP, 11680-000, Brazil",-23.4601432,-45.0620751,3,3.0,0.125,1,0,2,0.3333333333333333,0.0,1
