PLACE ID ,RAZAOSOCIAL
ChIJX1ZS_2SBypQRV7sEAbSVH5c,AUTO POSTO SIMPATIA  LTDA
ChIJe1i71EoZspQRSTYCmrgmz9Y,POSTOS ALPA LTDA
ChIJy5ZTyEdRpQARHia7hhUIxDo,POSTO CAMPESTRE LTDA
ChIJJ37DVLVWpQARKw6gcnRHnqw,AP MAGALHAES & CIA LTDA
ChIJn3pJfiqynZMR8Jmi7UrMN6Q,B & M COMERCIAL DE COMBUSTIVEIS E LUBRIFICANTES LTDA
INVALID ,AUTO POSTO 2 M LTDA
INVALID ,POSTO ESPIGAO LTDA
INVALID ,G. J. G. DERIVADOS DE PETROLEO LTDA
ChIJRSOlep2piZQRJNu1SdzFtik,POSTO PATRICIA - EIRELI - ME
ChIJl9F4etcuH5MRe1ADgcSy8So,POSTO DE SERVICOS SAWA LTDA
ChIJY-JwCeT0XpMRzprbopXP1XU,AUTO POSTO WATANABE LTDA
ChIJg2p-CH0prgARSP4vH2UAz1M,POSTO SOARES II LTDA
ChIJWXv6sYmcmAARBsEL3chrqns,POSTO CHAMINE LTDA
INVALID ,DECIO COMERCIO E SERVICOS RODOVIARIOS LTDA
ChIJPwvYKq5hrpQRDdxqzczOb5s,MENDES & GONCALVES LTDA
INVALID ,VR COMBUSTIVEIS LTDA
ChIJ40ygW-b1XpMRXKqfuHyUe6M,AUTO POSTO JOAO BRAZ LTDA
INVALID ,POSTO RIO DOCE DE IPATINGA LTDA
 ChIJm0-uH-D_rwAR1vEorH8PABM,AP MAGALHAES & CIA LTDA
ChIJZcN_FfaTpgARs6JTuz8kRoM,POSTO TELEFERICO LTDA
ChIJqTa8RqHaHZURlfpImJe977M,AUTO POSTO BOLSONI LTDA
ChIJ_YMUEZBkmQARrasz_VIcS5g,POSTO DE SERVICOS FENIX PAVUNA EIRELI - EPP
ChIJlWkj6mR_mQARsfFHGhCMgW4,POSTO CATEDRAL LTDA
ChIJRRvgybT7mwARbOd84ARI8pA,AUTO POSTO AVENIDA CENTRAL DE IRAJA LTDA
 ChIJO5jezQvkmwARdMZBVS6RDhk,POSTO DE GASOLINA PINA RANGEL LTDA
ChIJgTq75NFMmAARiSpl2ik8wR8,POSTO VARZEA LTDA
ChIJWzlO8LjQmwAReYIw1tdLCXE,POSTO DE GASOLINA CANÃRIO LTDA
ChIJP6Kzhdk_H5URrKVk0sFUZt0,AUTO POSTO CRISTO REDENTOR LTDA.
ChIJk4T2ePOingARwiw_cIJk3dg,POSTO GRANDE PARADA LTDA
ChIJ9WCXlLGjHpURw6YTKxG40kM,SQUIZZATO COMERCIO DE COMBUSTIVEIS LTDA
INVALID ,SOC. COMERC. DO VOUGA PROD. INFLAMAVEIS E LUB. LTDA
INVALID ,AUTO SERVIÃ‡O SUDOESTE LTDA.
ChIJE9La8Al9mQARhAE9Hkj2ojY,POSTO DE GASOLINA TODOS OS SANTOS LIMITADA
ChIJfU6rN3CGmQARpFWm_7nksfM,BATALHA 1000 POSTO E SERVICOS LTDA
INVALID ,WANDERLEY E CLAUDENIER LTDA
ChIJNVRUj6nL75QR2r7pvLUapks,POSTO RINALDI - LTDA
ChIJkW5jiP17mQARf2I_d_TYlJ0,NOVA PARADINHA AUTO POSTO LTDA
ChIJz7h6r_dT3JQRvVD5-Je4nk8,AUTO POSTO NUELE LTDA
 ChIJ____l4jU85QRbeTXGbHIwms,AUTO POSTO SAO CRISTOVAO LTDA
INVALID ,POSTO DE GASOLINA LIDACE LTDA
ChIJ81Cc6s0qvAAR4qN_Vxm5Cas,POSTO BONSUCESSO LTDA
ChIJxc0it8bv25QRcGxc49SnJfU,POSTO LUDERS LTDA
ChIJa0r270uvnQARjqn1WSRUaCE,POSTO DE GASOLINA PARQUE PEREQUE LTDA
ChIJv7oBUwBtnQARkQpp9BO0L5w,AUTO POSTO BAIA DE PARATY LTDA
ChIJ2xMszu9E65QRjEHrsYGTgvI,ATHENA - COMÃ‰RCIO DE COMBUSTÃVEIS LTDA.
ChIJqY034atdzpQRAh46yR5gt7g,AUTO POSTO GUAIRACA LTDA
INVALID ,POSTO DE SERVICOS FERNAO DIAS LTDA
INVALID ,FORMULA I AUTO POSTO LTDA
ChIJPUoxgkiYk5QRCoqehIGiaAg,AUTO POSTO ARLEI DE PIRAPOZINHO LTDA
ChIJ98guBhG-uZQRoXHS8G4xm94,POSTO D. PEDRO DE RIBEIRÃƒO LTDA.
ChIJV93_el3ax5QRWhS5JGrfY_Q,AUTO POSTO MALIBU DE RIO CLARO LTDA
ChIJ71drJQQDz5QRdd1iZY6LLeg,AUTO POSTO ALPHA MARTE LTDA
ChIJRUGwE4n3zpQRiPaLCC1z4V4,AUTO POSTO JARDIM SAO PAULO LTDA
ChIJJwEbSAijqwcRmV6pXwlv8NM,PIXINGUINHA AUTO POSTO LTDA
ChIJj2JAzR1EuZQR52LOCYiY7q4,AUTO POSTO PRIMAVERA DO MONTE ALTO LTDA
INVALID ,MARTINELI AUTO POSTO LTDA
INVALID ,AUTO POSTO NOSSA SENHORA SALETE LTDA
INVALID ,AUTO POSTO SAGRADO CORACAO LTDA
ChIJz0xdQw5azpQRuBYByFVgTXM,POSTO DE SERVICO MONTE CARLO LTDA
ChIJcY_4cMpZzpQRHnS84JIiztU,AUTO POSTO GRANERO LTDA.
ChIJh2Gdiw1ZzpQRUeOTFtWppbo,AUTO POSTO AJOMAR LTDA
ChIJq26-pwAjWBQR5UIYbAHeoq8,ASTURIAS AUTO POSTO LTDA
ChIJwT6r9g7Yl5QRs1s2Q0DnZFc,MURILLO MORAIS FRANCO & CIA LTDA
ChIJRZ8hGhVCzpQR5WcmD9LeNhk,NICK AUTO POSTO E SERVICOS LTDA.
INVALID ,AUTO POSTO PARAZZI LTDA
INVALID ,AUTO POSTO CRISTAL LTDA
ChIJy8fEwSdqwJQR3_rhezF83Fw,AUTO POSTO THATHIMA LTDA
ChIJ7aIjszNYzpQRS7Hmg2C87yI,AUTO POSTO BELA CINTRA LTDA
ChIJbaMyRppazpQRlNvVK68VC5U,PONTO SOLAR COMERCIAL LTDA.
INVALID ,SIQUEIRA COMBUSTIVEIS LTDA
INVALID ,SIQUELERO SERRAZUL AUTO POSTO LTDA
ChIJD7SO1RfBzpQRizsT_01DkUw,AUTO POSTO DONA GERTRUDES LTDA
INVALID ,POSTO ELEFANTINHO LTDA
ChIJwVtfOe3ZzZQRwu7UCY0PZ-c,AUTO POSTO ARAPONGAS LTDA
ChIJLVaKGaERyZQRECJ6Sijtf38,AUTO POSTO PETRO CENTER LTDA
ChIJ4apqOMVXxZQRnAkXxbzYC7Y,MORADA DO SOL AUTO POSTO LTDA.
ChIJW-J5AKIQzpQRIf32d9IDnHs,AUTO POSTO CUBATAO LTDA
ChIJCfWc8wwazpQRtSVcbYZFCXU,AUTO POSTO SHALON DA NOVE DE ABRIL LTDA
ChIJu5mLLyEnz5QR45ToJ0_rkC0,AUTO POSTO ITALIANOS DE JUNDIAI LTDA.
INVALID ,VALENTE AUTO POSTO E SERVIÃ‡OS  LTDA
ChIJX2bownIprAcRsaBNljFzOZ0,ALMEIDA COMERCIO DE COMBUSTIVEIS LTDA
ChIJUegHO4bXoAARo9wDv7rXLbY,AUTO POSTO RODOCHAVES LTDA
ChIJReZ5pyx5ygAR-eJGoe0iPF0,POSTO DE COMBUSTIVEIS FERRARI BRACO DO RIO LTDA.
ChIJFfCEv26XpgARUOZ1uEZW2s8,POSTO PIO XII LTDA.
ChIJf7hK02OapgAR4oA4KSHp2H0,POSTO MARTE LTDA
ChIJl4CVcOrNy5QRgS7heTj-_PY,JOSÃ‰ ERNESTO ANSORGE
ChIJb3Xpe1aXpgARCLkXEkwhMD4,POSTO PAULISTINHA LTDA
ChIJJU8nItI9s5QRYqwjs1JSmRo,POSTO E RESTAURANTE PRIMAVERA LTDA
ChIJ-7cq9wJtYpMRbewizeuM2MA,GABRIEL COMERCIO DE COMBUSTIVEIS LTDA
INVALID ,MACENA COMERCIAL DE COMBUSTIVEL LTDA
ChIJAZXr8VrdrAcR-j-ZPXa3bXk,ESPIRITO SANTO COMERCIO DE COMBUSTIVEIS LTDA
ChIJjcVBiBHHeZMRnuvu3g4ZwwU,POSTO UNIVERSITARIO LTDA
ChIJC2Rh2PNLxwcR6edPLgIHktg,POSTO PREDILETO COMERCIAL DE PETROLEO LTDA
ChIJRU78SIpMxwcRcs2nFBMSz_Q,SOBRAL & PALACIO PETROLEO LTDA
ChIJv3W0lpC2wAcRYHtdjXkXQos,BOQUEIRAO COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJ4f2JWQBXzpQRTf9n5SBi_-c,AUTO POSTO MORUMBI STAR LTDA
ChIJN38YpFJJxwcRNUPf4-nngTg,BEZERRA BEZERRA LTDA
INVALID ,J Q N COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA
ChIJLRGLggAJz5QRphRGgW7Y0yk,AUTO POSTO 45 LTDA
INVALID ,PAPA 5 SERVICOS AUTOMOTIVOS LTDA
ChIJt74YLAGwuAcRz1rh9mPUNtU,ASSUNCAO & ASSUNCAO LTDA
ChIJuwMFC2gBlpQRkKvfcW4CMPQ,AUTO POSTO CANECO DE OUROLTDA
ChIJvZr7qyPvzJQRHQtHJW4UVWc,AUTO POSTO LIDER FAZENDA LTDA
 ChIJ6cXS0JNDlpQRUigkK1uJza4,POSTO CISNE BRANCO LTDA
ChIJA2cW7tn_zpQR39__Tukh6wE,CENTRO AUTOMOTIVO JANDAIA LTDA
ChIJtc1oLwPsyJQRkspcLylSMp4,GRAAT & GRAAT LTDA
ChIJWZpb5xzku5QRmhZPfS0cQBI,AUTO POSTO UNICOOP DE BEBEDOURO LTDA
ChIJmyeogoL_zpQR3baQVc_B-rg,AUTO POSTO OSASCO COUNTRY LTDA
ChIJZVDG-6zpvpQRbAdZO4Kn-YQ,AUTO POSTO BEIRA RIO DE BORBOREMA LTDA
ChIJf1RpBV1D65QRvY8B6mwjjtc,R & M COMÃ‰RCIO DE COMBUSTÃVEIS LTDA.
ChIJdxwHHNbW7JQRPfHmP2X4IA8,ALVORECER COMERCIO DE COMBUSTIVEIS LTDA
ChIJbe9wcDjj3JQRNfai8ZH1REc,AUTO POSTO WEBA LTDA
ChIJW54YqV-lyZMR4CHtyfBlzXE,VICENTE & TESTONI LTDA
ChIJ-RSCQ6Z4rAcRY0NVpiPB-Yo,ALBUQUERQUE PNEUS LTDA
ChIJBTX9UbIPlwARJQ0dIpVRBOU,POSTO VIA LAGOS LTDA
ChIJbQKatqvm3JQRLVqRQAjjFKs,PILARZINHO COMERCIO DE COMBUSTIVEIS LTDA
ChIJKQgGRerh3JQR-lvJXd1shc4,ALADIN POSTO DE ABASTECIMENTO E SERVICOS LTDA
hIJmY1ZVAvAmQARc9RBTuKdp4k,POSTO DE GASOLINA AMIGAO DE ITABORAI LTDA
ChIJT6am6Ab83JQR9QhL-N0JIU0,POSTO UMBARA LTDA
ChIJJ8IM_phKzJQRAgxcySlUQJ8,AUTO POSTO IPE S. J. DOS CAMPOS LTDA
ChIJ6-ZDDb8Oq5URllzf872SFkM,COMERCIAL DE COMBUSTIVEIS TAMANDARE LTDA
INVALID ,MAXI POSTO IX LTDA
ChIJE8g6AYl3mQARuCykHubWYD4,RIBAS AUTO POSTO LTDA
ChIJE8g6AYl3mQARuCykHubWYD4,POSTO DE GASOLINA SOL DA PRAIA LTDA
INVALID ,AUTO POSTO MEDITERRANEO DE ARARAQUARA LTDA
ChIJibVzqhhgz5QRSrcQJ-IZ5xI,POSTO DOS TROPEIROS SOROCABA LTDA
ChIJd6BgiRKA85QREFKDMZa2rOU,M A TONIN & CIA LTDA
ChIJ_c5frBnkmwARdRjBj_OWiqU,POSTO DE ABASTECIMENTO BARRA MONTEIRO LTDA
ChIJfcnxbl_xXpMRKPebkBQZCEg,POSTO Z+Z NOSSA SENHORA MEDALHA MILAGROSA LTDA
INVALID,PETRO SAPPER COMÃ‰RCIO DE COMBUSTÃVEIS E LUBRIFICANTES LTDA.
ChIJm6CmcURGxwcRViKffHcdC58,SOBRAL & PALACIO PETROLEO LTDA
ChIJRSY3GTSrVAcRtFWmT1_OWP8,ALA COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA
INVALID,MARIO VICENTE SERVICOS AUTOMOTIVOS LTDA
INVALID,AUTO POSTO DE COMBUSTIVEIS JOSE AMERICO LTDA
ChIJJ0IpbOv3agcR_9NEvt-rztA,JSS-COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
ChIJZ0PBTTSlXpMRAtgBReq_yNU,POSTO ANAPOLITANO LTDA
INVALID ,LIBERDADE COMBUSTIVEIS LTDA
ChIJ89AUUHFFAQcR-a4JD6YK5ZA,POSTO DE COMBUSTÃVEL L & C LTDA.
INVALID ,MACK COMERCIO DE DERIVADOS DE PETROLEO LTDA
INVALID ,AUTO POSTO CURUCA LIMITADA
INVALID ,SQUIZZATO COMERCIO DE COMBUSTIVEIS LTDA
ChIJa24-QL0veZMRY_OFAVymEjE,V.N.O - COMERCIO DE COMBUSTIVEIS LTDA
ChIJt3TMNT0-uAARG7F989i1t1c,POSTO NOVA ITAPARICA LTDA.
ChIJCyy22k793JQR0gnfq4woWFQ,AUTO POSTO CORDILHEIRA LTDA
ChIJJUzFNKPllpQRA-uiQjWcUn8,AUTO POSTO TREVO VALPARAISO LTDA
ChIJ785YfYkgx5QRdImDLHUCswM,AUTO POSTO CARBONARI LTDA.
ChIJ93iatoD5zpQRllhAi3Xbl4Y,AUTO POSTO REINA SOPHIA LTDA
INVALID ,AUTO POSTO BARROS TUPY LTDA
ChIJLQWDnpjcYZMRrVkqUyxtOFA,DECIO COMERCIO E SERVICOS RODOVIARIOS LTDA
 ChIJI3X_2FHzFgcRz7oemlLSSmM,JP COMERCIAL DE COMBUSTIVEIS LTDA
ChIJQQeLqJpDzpQR50hiK_MZpoc,AUTO POSTO AUTOMIX LTDA
ChIJMdeH2sEcoZMRfbSVAS6j-Xc,MATO GROSSO COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.
ChIJAV5S5_mXpgAR4JZuJGzJQf8,CENCOSUD BRASIL COMERCIAL S.A.
ChIJBxKzdFhTxwcRU7aXbG52HJk,CHAVES E CHAVES COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJh-LbVpsaPwcRuHgLxwye7nc,ADVEN - POSTO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
INVALID,AUTO POSTO MINAS BRASILIA LTDA
ChIJI-CJwblzGZUR7sN72KdnOT8,ABASTECEDORA DE COMBUSTIVEIS BATTAGLION LTDA
INVALID,AUTO POSTO LAGOA AZUL LTDA
INVALID,AUTO POSTO BATISTA E BATISTA LTDA
ChIJ5RsEQJcSyZQRsRL_iuD0MUU,AUTO POSTO PETRO CENTER LTDA
ChIJcQcvIwaayJQRK07FoNFwjnY,POSTO PORTAL DE AMERICANA LTDA
ChIJR8MnWsdKzJQRQB5MkgPy2UE,AUTO POSTO RETAO DA DUTRA LTDA
ChIJz4dI3tXxmwAR_UQtaqRso7Y,POSTO DE GASOLINA E SERVICOS ALADIM LTDA
ChIJXa2BLvOiHpURUSIx6y33YO8,CAPOANI E RECH COMERCIO DE COMBUSTIVEIS LTDA.
ChIJIUYJw3OWBgcRb5hWDaxfbyU,H C COMBUSTIVEIS E LUBRIFICANTES LTDA.
ChIJh3RoLvZC4JQR-63OrS9K1Os,CESCA & CIA LTDA
ChIJAXddAGND3JQRlq4rhngF-bs,AUTO POSTO PEDRO PELANDA LTDA
INVALID,COMERCIAL DE COMBUSTIVEIS TAMANDARE LTDA
INVALID,GARCIA & PINHEIRO LTDA
ChIJFVJ2IBNRzpQRKR5iIkJRc4A,COMERCIO VAREJISTA DE COMBUSTIVEIS M.R.J.P LTDA
ChIJmXRTS-t6zpQRlQioboGn-qI,CENTRO AUTOMOTIVO SELENE LTDA
INVALID,P. K. COMERCIO DE COMBUSTIVEIS LTDA
ChIJx2Zmss8dDZURhvpJXeCi0KY,SIM REDE DE POSTOS LTDA
INVALID,AUTO POSTO AVENIDA LTDA
INVALID,CENTRO AUTOMOTIVO SKIPPER LTDA
ChIJMZDDqRJMxwcR_B8E9A5LOR0,PERIMETRAL COMERCIO DE COMBUSTIVEIS LTDA
ChIJb_Q1UTcHz5QRjqDxt4vIv_g,COMERCIO VAREJISTA DE COMBUSTIVEIS MIRIZOLA LTDA
ChIJQRUkK-CLpJIRJlR6Fbmu6VI,ABEJET COMÃ‰RCIO DE COMBUSTÃVEIS E LUBRIFICANTES LTDA.
INVALID,MOC COMBUSTIVEIS LTDA
ChIJ9WABAc2cGZURHfdXeI8d7PQ,POSTO CAMINHOS RURAIS LTDA
ChIJtZwKW6QLyJQR5NhIKkACeDw,POSTO SAO JOSE DO LAGO LTDA
ChIJ3bSze1oWCQcRl1EtH6ZeefA,POSTO FERRARI OLIVEIRA LTDA
INVALID,COMERCIAL COMBUSTIVEIS JCS LTDA
ChIJC0C-muIVuAARhFAlR6U8yF8,AUTO POSTO R M LTDA
ChIJb07sfy3x3JQRMOj54Mr92io,J.R.F.M. COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
INVALID,TARABAYNE & TARABAYNE LTDA - EPP
INVALID,POSTO JATOBA COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJJammFnai45QRA2dpehkAuzs,POSTO DE COMBUSTIVEIS MARCELINENSE LTDA - ME
INVALID,N.F.A. COMERCIO DE COMBUSTIVEIS LTDA
INVALID,POSTO DE COMBUSTIVEL MISSI LTDA
ChIJVeeKt9P-zJQRE7tNRZAAVKM,AUTO POSTO CEREJEIRA DO VALE LTDA - EPP
INVALID,MALCA COMERCIO DE COMBUSTIVEIS LTDA
INVALID,MAXXI COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJuaztjGvGvAARrpHyFa8tpGE,AUTO POSTO VEREDAS EXPRESS LTDA
ChIJ_1_MlZINogARDHa692CuMkY,POSTO DYSTAK LTDA
ChIJNw5vYNB3oQcRRopn3vTfan0,POSTO TOP CARIRI LTDA.
INVALID,COMERCIAL MIGUEIS DE DERIVADOS DE PETROLEO LTDA
INVALID,NAGU REVENDEDOR DE DERIVADOS DE PETROLEO LTDA
INVALID,COMSERVICO LTDA
ChIJHzF0awDdoAARsXSKw5jNa-0,POSTO VALE VERDE ITAGUARA LTDA
ChIJabBLGaTGHZUR1SGJevP1Dtc,ABASTECEDORA DE COMBUSTIVEIS ROTA LTDA
ChIJz7lQRV4FFgcRD9IRLzXVIUg,G. R. REVENDEDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA
INVALID,DANIELI E DANIELI AUTO POSTO LTDA
ChIJjRtZK_AT45QRczLIZ1Wl7uc,MP POSTOS E LOGISTICA LTDA
INVALID,AUTO POSTO SAO MIGUEL DE PIRACICABA LTDA
INVALID,M MESQUITA MARTINS SEABRA DE OLIVEIRA EIRELI
INVALID,A6LU POSTO NOVA ERA LTDA
ChIJ1Wf1yL6DypQRcm91x2IhNmg,AUTO POSTO MOTOR EXPRESS TRES PONTAS LTDA
ChIJtYwOfRMYxZIRUKm-ataIX34,G.A.M. TRACY ANNE POSTO DE COMBUSTIVEIS LTDA
ChIJ2TiN1H6tvZQRLaDhMZSG2Jw,INFINITY AUTO POSTO E CONVENIENCIA LTDA
ChIJZxlbDnnV0ZQRPLaxJx3FuA8,POSTO PORTAL DA PONTE EIRELI
ChIJXQKDhhX3zpQRGajvlC8st8w,AUTO POSTO AMALFI LTDA
INVALID,AUTO POSTO PRA FRENTE BRASIL LTDA
ChIJ4_70apMLoAAR83tDs_xYTXY,AUTO POSTO SANTA MONICA MR LTDA
ChIJH6LthaR0EQcRvW1qVNo60mQ,CDG COMERCIO DE COMBUSTIVEIS LTDA
ChIJP7p-E_kLmQAR4JuSpRHe9XI,PUROGAS POSTO DE ABASTECIMENTO LTDA
INVALID,AUTO POSTO CINCO ESTRELAS LTDA
ChIJyf9HzL35zJQRWzFsisFQkRA,AUTO POSTO BRANCO DE CASTELO LTDA
ChIJGfHDfzxpzpQR8RqAOyPuUZs,CENTRO AUTOMOTIVO BAP CAPUAVA LTDA
ChIJSXR7EgzvrAcRMvecKpCFqfo,POSTO DE COMBUSTIVEIS POPULAR LTDA
ChIJmzlCoib5NAcRMOSAhFSuWx4,POSTO EVANGELISTA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
ChIJlXGbl8NR3ZIRzzMPwkc69VA,AUTO POSTO ANHANGUERA LTDA
ChIJ1eIwpcrMW5MRNsnCzOfy2Oc,R13 ORIGINAL COMERCIO DE PRODUTOS DERIVADOS DE PETROLEO LTDA
ChIJe0HObJr3yZQR_lDkZ2ktjtI,POSTO SANTO AGOSTINHO LTDA
ChIJpZVTFyRSzJQRS-KddPmD8mM,AUTO POSTO LORINHO CACAPAVA LTDA
ChIJk__m8YL1nQARHh0KvK-OoPw,AUTO POSTO ESQUINA 3 LTDA
INVALID,CENTRAL DE COMBUSTIVEIS E LUBRIFICANTES LTDA
ChIJhQOqX2ytnZMRVjYlFju0iNI,ROTA 65 COMERCIO DE COMBUSTIVEIS EIRELI
INVALID,AUTO POSTO SANTA CLARA DE ITATIBA LTDA
ChIJMdeH2sEcoZMRfbSVAS6j-Xc,MATO GROSSO COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.
INVALID,AUTO POSTO DUARTE LTDA.
ChIJF2n1WoPv75QRc8vUtA5xmp0,COASUL COOPERATIVA AGROINDUSTRIAL
ChIJ35g8WBdKpwAR3LvPzoPfa0A,POSTO CAFE IGARATINGA COMERCIO DE COMBUSTIVEIS LTDA
ChIJOUULIO4X35IRxS0t_1IGfvQ,M DORAZIO & CIA LTDA
ChIJx10QEF4o_ZQRN1BhagGrwK0,CHRISTOPHER DE O. LEONHARDT LTDA
INVALID,POSTO MALIBU ITAIPU LTDA
ChIJk7yFFzIMuQARrerbDR10Sgk,JARACATIA REVENDA DE COMBUSTIVEIS E DERIVADOS LTDA
ChIJnZKHaQBFzpQRRcO2VVt0QIg,POSTO DE SERVICOS NOBRE LTDA
ChIJLwJee_QDz5QRtDdDVhNQq7I,POSTO AVENIDA 1 ITAHYE LTDA
ChIJD2N57C9SzpQRLl8mjb1kNYw,JARDIM MIRANDOPOLIS SERVICOS AUTOMOTIVOS LTDA
ChIJzbH-UAitvZQRmz1zwBPShdQ,POSTO MONTE CARLO PALESTRA LTDA
ChIJrbHayS7PyJQR_StVZJy-KK8,AUTO POSTO LITHUANIA LTDA
ChIJqVrjGyHFpgARH-hpWnUxYvQ,AUTO POSTO MARIO CAMPOS COMERCIO DE COMBUSTIVEIS LTDA
ChIJmZnaNVWnw5IRSXG6gZfjqqs,AUTO POSTO FRIZEIRAO LTDA
ChIJPagk1kpI6wcRdvQ1sY2pFYs,MENDES COMBUSTIVEIS LTDA
ChIJ_4CfGaMbowARAKoIujr52mY,POSTO UIRAPURU LTDA
INVALID,SAO MIGUEL PETROLEO LTDA.
ChIJNcmSMkeOpgARXxJyCMuFluc,POSTO MARIA HELENA COMERCIO DE COMBUSTIVEIS LTDA.
ChIJEx4DNWfLJJMRDgExB35SvAE,SUPREMA COMBUSTIVEIS LTDA
ChIJexlL2S0ewQcRbLp_cvHWNGE,BARRETO TEIXEIRA COMERCIO DE COMBUSTIVEIS LTDA
ChIJwykdall9CgcR7D8Xywi_YpI,J A SOBRAL & CIA LTDA
INVALID,FLORIDA CONSTRUCOES E EMPREENDIMENTOS IMOBILIARIOS LTDA
INVALID,SIM REDE DE POSTOS LTDA
ChIJwaM0cpxpwJQRpWWAxEYY-6A,AUTO POSTO MINNEAPOLIS - EIRELI
ChIJZxlbDnnV0ZQRPLaxJx3FuA8,TENDA ATACADO SA
INVALID,LPC COMBUSTIVEIS LTDA
ChIJHWh9gEMqPgcRIeZFeqjMLLE,POSTO BAHIA AJ11 LTDA
INVALID,CATUAI ESTADOS UNIDOS - COMERCIO DE COMBUSTIVEIS LTDA
INVALID,COMERCIO DE DERIVADOS DE PETROLEO RIBEIRAO DAS NEVES LTDA
ChIJd56GBoDtpgARLlciG_BHQs8,REDE DOM PEDRO DE POSTOS LTDA.
INVALID,FKD 5 COMERCIO DE COMBUSTIVEIS LTDA
ChIJM5T75onVBQcRSHQHSs01Ysg,TN COMBUSTIVEIS - UNIDADE BRASILIANA LTDA
ChIJUZB-qeuv3pQRJFnDVdaNuSo,POSTO LINHA VERDE LTDA
ChIJdYF4tnNJxwcR7gG1BbD0V8Q,JB2 COMERCIO DE COMBUSTIVEIS LTDA
ChIJW_EWt6ezuQARbMeeSeh_LIE,AUTO POSTO SCHUENG XX LTDA
ChIJWRJ_MCiNpgARbsRWZVvnYcg,POSTO APOIO LTDA
INVALID,POSTOS NOTA 100 LTDA
ChIJf-mkeQAvn5QRwUpQKMsgUz0,REDE DE POSTOS MARAJO SAO SIMAO LTDA
ChIJF48364DQPgcRFbtXXTVS8bc,PODE CRE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
ChIJq-7HzSuxnZMRml6UK1Zl_xU,POSTO CAMISA 10 LTDA
ChIJB68ZgJmxnZMR1bFR_6TPNAQ,REDE DE POSTOS CONTI COMIGO LTDA
ChIJ7XPu_pc7RgcRRUyEfcWCaoo,CRISTAL COMERCIO DE DERIVADOS DE PETROLEO EIRELI
INVALID,OESTE COMERCIAL DE COMBUSTÃVEIS PARA AVIAÃ‡ÃƒO LTDA.
ChIJm3PdbZeTNgcRA3PgDPuQ6Oo,SULBAHIA COMBUSTIVEIS LTDA
ChIJU6GfsuOyuQcRr-jXPOKBYFI,GONCALVES E SCHERRER COMBUSTIVEIS LTDA
ChIJq1WouXgSPwcROI0n2c89KMI,ALMEIDA MARTINS COMERCIO DE DERIVADOS DE PETROLEO LTDA
ChIJUccsDorXW5MRcjeoBOSZAAA,AUTO POSTO DF 290 LTDA
ChIJF1iT5UJvtwAR8IjORwTYCL0,AUTO POSTO BEIRA RIO LTDA
ChIJJ8DoVGFktgARRxG1dnPQr_A,AUTO POSTO SHALOM LTDA.
ChIJX8ZJZAY4uAARN_khDmEf4X8,AUTO POSTO JAZAO LTDA
ChIJD9c17DM8uAARx3yZ6-WoqdQ,A.B.C. AUTO SERVICOS LTDA
ChIJ311svwBfWZMRWFx5_ArGp-Q,AUTO POSTO MADAGASCAR LTDA
ChIJOVeOKS-otwARFR2Xji4PDZ,POSTO BARBADOS LTDA
ChIJ67JEjkAXspQRyJ4sYVKW0PY,POSTOS ALPA LTDA
INVALID,W A BARRETO E CIA LTDA
ChIJT0PSwXZRpQARxWfK5sFxwKg,TORQUE DIESEL LTDA
ChIJQZWpbQ_Hy5QRPHWK3JNYjMw,AUTO POSTO DAS INDUSTRIAS LTDA
ChIJfdwpdFwkd5MR9sEHlWcqmnA,LACERDA COMERCIO DE COMBUSTIVEIS LTDA
INVALID,AUTO POSTO ENSEADA AZUL LTDA
ChIJGTHOoJnorAcRK4Jl2SO7lWM,POSTO ESTRELA DA LIBERDADE LTDA
ChIJm_N9-n8LrwcRbb419lKIwfY,DEDE JAIME COM. DE COMBUSTIVEIS LTDA
ChIJO8IUi7z2XpMRBi9JwwmRZKU,POSTO DEZ LTDA
ChIJ0cvM0smhpQARbB7HZgbu6c,POSTO CAMPESTRE ITABIRA LTDA
ChIJtwqAUiBjy5QRBOCIiFnR_hQ,SOCIEDADE DOS MOTORISTAS DO SUL DE MINAS LTDA
ChIJ0dqkP197y5QRHLzBSkul9qU,BOA VISTA AUTO POSTO LTDA
ChIJ0-OPVSKcmAARqe-x1-fDO9k,POSTO JOQUEI CLUBE LTDA
ChIJfe3o_O-loAAReZK-iOAu91A,POSTO PRATA LTDA
ChIJcbB04IyVpgARgb2gGWdXrwI,POSTO VIP LTDA
